wafer_id,run_index,t_s,step,rf_power_W,chamber_pressure_mTorr,gas_flow_sccm,oes_endpoint_au,wall_temp_C
W0886,886,17,stabilize,682.1149,10.5926,118.7446,0.5972,63.9289
W0886,886,18,stabilize,680.2049,10.5678,116.9844,0.5868,63.8375
W0886,886,19,stabilize,679.1773,10.5937,116.6656,0.5649,64.1943
W0886,886,20,main_etch,760.2151,10.0680,117.6416,1.1355,64.5890
W0886,886,21,main_etch,759.9298,10.0932,117.2719,1.1425,64.8749
W0886,886,22,main_etch,757.5051,10.1524,116.5588,1.1278,64.6969
W0886,886,23,main_etch,760.5040,10.1565,115.8308,1.1185,64.5319
W0886,886,24,main_etch,752.6967,10.1298,115.5788,1.1206,64.7215
W0886,886,25,main_etch,755.4172,10.0981,118.2154,1.1418,64.5737
W0886,886,26,main_etch,752.3341,10.1140,116.2637,1.1118,64.6488
W0886,886,27,main_etch,756.3085,10.1351,117.8936,1.1408,64.5971
W0886,886,28,main_etch,753.7364,10.1298,117.1164,1.1098,64.7140
W0886,886,29,main_etch,756.4127,10.1198,115.7900,1.1235,64.3417
W0886,886,30,main_etch,757.0926,10.2042,117.7147,1.0959,64.6645
W0886,886,31,main_etch,758.1324,10.0224,116.4105,1.0906,64.5517
W0886,886,32,main_etch,757.7633,10.1228,118.4702,1.1099,64.8093
W0886,886,33,main_etch,754.3871,10.1710,116.3393,1.1148,64.8037
W0886,886,34,main_etch,753.0322,10.1844,116.9065,1.1290,64.7287
W0886,886,35,main_etch,755.8545,10.1359,118.7939,1.0973,64.6977
W0886,886,36,main_etch,760.8390,10.0709,117.4654,1.0922,64.7265
W0886,886,37,main_etch,750.4457,10.1526,117.0812,1.0873,64.7778
W0886,886,38,main_etch,757.6816,10.1723,118.4720,1.1057,64.4944
W0886,886,39,main_etch,753.5268,10.0461,116.3127,1.1010,64.7566
W0886,886,40,main_etch,757.9019,10.0958,117.0528,1.0861,64.6660
W0886,886,41,main_etch,752.6887,10.1643,117.0640,1.0956,64.7120
W0886,886,42,main_etch,757.4148,10.1302,116.4128,1.0853,64.7386
W0886,886,43,main_etch,756.5712,10.0717,116.8611,1.0583,64.7492
W0886,886,44,main_etch,758.6510,10.1206,118.3812,1.0860,64.8607
W0886,886,45,main_etch,756.2869,10.1444,116.1005,1.0770,64.4108
W0886,886,46,main_etch,756.6695,10.1121,117.7685,1.0738,64.9464
W0886,886,47,main_etch,755.1730,10.1557,117.2884,1.0651,64.8430
W0886,886,48,main_etch,754.1748,10.1578,116.9062,1.0621,64.6141
W0886,886,49,main_etch,755.2867,10.1808,117.9907,1.0688,64.9314
W0886,886,50,main_etch,755.2523,10.1961,116.5003,1.0703,64.9017
W0886,886,51,main_etch,755.7301,10.1281,116.6251,1.0752,64.7034
W0886,886,52,main_etch,758.0653,10.0635,118.2489,1.0538,64.8625
W0886,886,53,main_etch,758.9508,10.0790,116.3444,1.0740,64.7568
W0886,886,54,main_etch,755.0607,10.1335,115.9711,1.0617,64.6853
W0886,886,55,main_etch,757.0272,10.1849,115.3243,1.0793,64.8528
W0886,886,56,main_etch,759.5438,10.2059,116.5249,1.0529,64.9014
W0886,886,57,main_etch,753.9612,10.1138,116.9731,1.0666,64.9099
W0886,886,58,main_etch,757.5549,10.1218,116.4622,1.0595,64.9196
W0886,886,59,main_etch,755.0681,10.0309,116.0112,1.0339,64.8556
W0886,886,60,main_etch,756.5752,10.1457,115.8648,1.0403,64.8532
W0886,886,61,main_etch,757.6926,10.1057,117.9202,1.0521,64.7499
W0886,886,62,main_etch,757.4883,10.1412,116.9918,1.0365,64.7778
W0886,886,63,main_etch,756.3638,10.1612,115.9730,1.0484,64.8164
W0886,886,64,main_etch,753.8125,10.1561,116.8841,1.0424,65.0303
W0886,886,65,main_etch,758.0383,10.1360,117.8474,1.0446,65.2789
W0886,886,66,main_etch,754.6665,10.1094,117.1075,1.0380,64.8305
W0886,886,67,main_etch,758.7108,10.1813,117.7268,1.0241,64.8375
W0886,886,68,main_etch,756.3865,10.0997,117.2630,1.0209,65.0629
W0886,886,69,main_etch,755.4699,10.1934,116.6084,1.0244,64.8691
W0886,886,70,main_etch,751.9231,10.0720,118.1782,1.0135,64.9917
W0886,886,71,main_etch,758.6794,10.1518,117.3197,0.9994,64.9472
W0886,886,72,main_etch,759.6926,10.0949,116.1562,1.0094,64.8856
W0886,886,73,main_etch,757.7729,10.1286,115.9763,1.0232,65.3709
W0886,886,74,main_etch,756.7856,10.2324,116.5298,1.0261,64.9200
W0886,886,75,overetch,724.2659,9.9847,118.7683,0.7726,65.2772
W0886,886,76,overetch,728.7075,9.8467,119.2412,0.7926,65.3178
W0886,886,77,overetch,728.5946,9.9210,117.6452,0.7867,65.2002
W0886,886,78,overetch,727.2665,10.0260,118.7619,0.8056,65.5731
W0886,886,79,overetch,728.6690,10.0211,119.8411,0.7800,65.5323
W0886,886,80,overetch,727.8667,9.9522,120.0065,0.7983,65.5237
W0886,886,81,overetch,727.3350,9.9552,118.0648,0.7962,65.3373
W0886,886,82,overetch,724.9060,10.0132,118.5799,0.7955,65.6259
W0886,886,83,overetch,725.7984,9.9849,119.8375,0.7842,65.3445
W0886,886,84,overetch,723.6149,9.9395,120.6975,0.7724,65.3891
W0886,886,85,overetch,726.2686,9.9632,117.9912,0.7721,65.4380
W0886,886,86,overetch,721.5869,9.9057,119.4882,0.7642,65.4500
W0886,886,87,overetch,728.7135,9.9379,118.4559,0.7755,65.7402
W0886,886,88,overetch,728.3441,9.9273,119.3460,0.7741,65.5813
W0886,886,89,overetch,723.1600,9.8744,119.0134,0.7538,65.2442
W0886,886,90,overetch,729.2674,9.9076,118.8129,0.7638,65.5342
W0886,886,91,overetch,727.5395,9.9660,118.8026,0.7586,65.5828
W0886,886,92,overetch,727.3121,9.9841,119.8413,0.7538,65.6167
W0886,886,93,overetch,722.5022,9.8632,120.8009,0.7836,65.4539
W0886,886,94,overetch,726.3012,9.8939,120.5685,0.7960,65.4507
W0886,886,95,overetch,723.8534,9.8973,120.1884,0.7710,65.3026
W0886,886,96,overetch,731.0892,9.9826,118.8275,0.7659,65.5191
W0886,886,97,overetch,731.0883,9.8857,118.3282,0.7612,65.2026
W0886,886,98,overetch,728.3879,9.8051,120.3717,0.7692,65.7235
W0886,886,99,overetch,724.2367,9.9254,119.7780,0.7699,65.6520
W0926,926,0,stabilize,670.0642,10.4924,120.5761,0.5862,64.0577
W0926,926,1,stabilize,670.4955,10.4517,118.7484,0.5886,63.9619
W0926,926,2,stabilize,667.6827,10.3988,119.3947,0.5696,64.1773
W0926,926,3,stabilize,667.7289,10.3303,119.2640,0.5841,64.2395
W0926,926,4,stabilize,672.8401,10.4422,118.4977,0.5531,64.2028
W0926,926,5,stabilize,673.3258,10.4950,119.6837,0.5713,64.1967
W0926,926,6,stabilize,675.5465,10.3044,120.8949,0.5717,64.2043
W0926,926,7,stabilize,670.8866,10.4856,120.4823,0.5774,63.8389
W0926,926,8,stabilize,674.5958,10.3737,119.1098,0.5717,63.7641
W0926,926,9,stabilize,670.4966,10.4131,119.1794,0.5769,64.2278
W0926,926,10,stabilize,669.9837,10.4106,120.8390,0.5633,63.9309
W0926,926,11,stabilize,665.2957,10.3507,120.8799,0.5385,64.1472
W0926,926,12,stabilize,670.5042,10.5070,118.6277,0.5425,64.2226
W0926,926,13,stabilize,676.0575,10.4538,119.9905,0.5672,64.1204
W0926,926,14,stabilize,671.7467,10.4091,118.1804,0.5666,64.2973
W0926,926,15,stabilize,670.7535,10.3375,121.2755,0.5699,64.3421
W0926,926,16,stabilize,673.0282,10.3763,120.6818,0.5582,64.2237
W0926,926,17,stabilize,673.8566,10.4669,119.7741,0.5621,63.9289
W0926,926,18,stabilize,676.4030,10.4170,120.4341,0.5360,63.8375
W0926,926,19,stabilize,674.8259,10.3912,121.8583,0.5316,64.1943
W0926,926,20,main_etch,749.1279,9.8745,120.8512,1.1174,64.5890
W0926,926,21,main_etch,743.6497,9.9460,120.0428,1.1195,64.8749
W0926,926,22,main_etch,749.2252,9.7756,119.9710,1.1024,64.6969
W0926,926,23,main_etch,743.6686,9.9798,121.3975,1.1037,64.5319
W0926,926,24,main_etch,746.8360,9.8109,120.8577,1.1159,64.7215
W0926,926,25,main_etch,741.9869,9.8085,120.3786,1.1076,64.5737
W0926,926,26,main_etch,749.4135,9.9925,120.6909,1.0961,64.6488
W0926,926,27,main_etch,745.5475,9.9356,120.0555,1.1115,64.5971
W0926,926,28,main_etch,748.7799,9.8748,121.2204,1.0856,64.7140
W0926,926,29,main_etch,746.7358,9.9378,119.9369,1.0792,64.3417
W0926,926,30,main_etch,746.8554,9.9513,120.6280,1.0689,64.6645
W0926,926,31,main_etch,746.8776,9.8410,118.5030,1.0701,64.5517
W0926,926,32,main_etch,742.9457,9.9912,120.6230,1.1035,64.8093
W0926,926,33,main_etch,741.8351,9.8037,119.6975,1.0726,64.8037
W0926,926,34,main_etch,744.8882,9.9766,119.7088,1.0767,64.7287
W0926,926,35,main_etch,742.8737,9.9162,121.9969,1.0630,64.6977
W0926,926,36,main_etch,747.8386,9.9161,120.1104,1.0511,64.7265
W0926,926,37,main_etch,744.2597,10.0169,119.6029,1.0629,64.7778
W0926,926,38,main_etch,747.6077,9.9185,120.4182,1.0462,64.4944
W0926,926,39,main_etch,746.3016,10.0085,119.7403,1.0594,64.7566
W0926,926,40,main_etch,749.2097,9.9055,122.2353,1.0395,64.6660
W0926,926,41,main_etch,748.4316,9.9361,119.1769,1.0419,64.7120
W0926,926,42,main_etch,746.0180,9.9076,118.9141,1.0457,64.7386
W0926,926,43,main_etch,748.4064,9.9170,120.0501,1.0438,64.7492
W0926,926,44,main_etch,746.9168,9.9287,121.0750,1.0321,64.8607
W0926,926,45,main_etch,739.6408,9.8869,119.9349,1.0281,64.4108
W0926,926,46,main_etch,744.7606,9.8509,119.8733,1.0206,64.9464
W0926,926,47,main_etch,747.6904,10.0103,119.8979,1.0343,64.8430
W0926,926,48,main_etch,744.5939,9.9918,120.8612,1.0164,64.6141
W0926,926,49,main_etch,745.1994,9.9506,120.1368,1.0020,64.9314
W0926,926,50,main_etch,746.3632,9.9382,119.2772,0.9947,64.9017
W0926,926,51,main_etch,746.5563,9.9390,118.4111,1.0239,64.7034
W0926,926,52,main_etch,742.7202,9.8297,120.6867,1.0175,64.8625
W0926,926,53,main_etch,742.8737,9.9707,120.8565,1.0139,64.7568
W0926,926,54,main_etch,747.3039,9.9194,121.4171,1.0170,64.6853
W0926,926,55,main_etch,747.9730,9.9260,120.5555,0.9958,64.8528
W0926,926,56,main_etch,745.5015,9.9425,121.0609,1.0017,64.9014
W0926,926,57,main_etch,746.4357,9.9375,121.4867,0.9882,64.9099
W0926,926,58,main_etch,746.7479,9.8938,120.8789,0.9895,64.9196
W0926,926,59,main_etch,745.4515,9.9115,121.4420,0.9955,64.8556
W0926,926,60,main_etch,745.5279,9.8749,120.0200,0.9866,64.8532
W0926,926,61,main_etch,745.5147,9.8451,119.4498,0.9883,64.7499
W0926,926,62,main_etch,742.9541,9.9463,120.1729,0.9846,64.7778
W0926,926,63,main_etch,745.6977,9.8725,120.4274,0.9877,64.8164
W0926,926,64,main_etch,745.2644,9.9914,120.6946,0.9883,65.0303
W0926,926,65,main_etch,747.2361,10.0072,120.9589,0.9631,65.2789
W0926,926,66,main_etch,745.7762,9.8757,120.0981,0.9614,64.8305
W0926,926,67,main_etch,745.1356,9.9664,120.7146,0.9671,64.8375
W0926,926,68,main_etch,748.8536,9.9139,122.3028,0.9581,65.0629
W0926,926,69,main_etch,746.7364,9.9357,120.2872,0.9675,64.8691
W0926,926,70,main_etch,746.7621,9.9592,120.6660,0.9372,64.9917
W0926,926,71,main_etch,738.8397,9.8375,120.7044,0.9647,64.9472
W0926,926,72,main_etch,742.7457,9.9412,121.0462,0.9293,64.8856
W0926,926,73,main_etch,747.2282,10.0323,120.9620,0.9378,65.3709
W0926,926,74,main_etch,742.6341,9.8839,120.6156,0.9272,64.9200
W0926,926,75,overetch,718.4303,9.7761,122.2874,0.7499,65.2772
W0926,926,76,overetch,719.3498,9.7328,123.4820,0.7551,65.3178
W0926,926,77,overetch,714.2593,9.6535,122.8164,0.7551,65.2002
W0926,926,78,overetch,714.3088,9.6774,121.1109,0.7432,65.5731
W0926,926,79,overetch,719.5303,9.6866,122.4328,0.7618,65.5323
W0926,926,80,overetch,717.1597,9.7898,122.8976,0.7569,65.5237
W0926,926,81,overetch,714.7747,9.7692,123.7971,0.7378,65.3373
W0926,926,82,overetch,716.2887,9.7728,122.5013,0.7382,65.6259
W0926,926,83,overetch,716.4322,9.7460,120.7949,0.7402,65.3445
W0926,926,84,overetch,714.8983,9.7083,123.0151,0.7491,65.3891
W0926,926,85,overetch,718.0592,9.6272,123.5515,0.7331,65.4380
W0926,926,86,overetch,717.6339,9.7371,121.4387,0.7352,65.4500
W0926,926,87,overetch,719.6834,9.7292,122.9706,0.7516,65.7402
W0926,926,88,overetch,715.2149,9.7279,123.1241,0.7451,65.5813
W0926,926,89,overetch,716.0876,9.7677,122.2950,0.7217,65.2442
W0926,926,90,overetch,712.8338,9.6810,122.0334,0.7345,65.5342
W0926,926,91,overetch,715.5393,9.7301,123.8361,0.7405,65.5828
W0926,926,92,overetch,713.0262,9.7140,123.1538,0.7348,65.6167
W0926,926,93,overetch,715.9582,9.7956,122.3752,0.7238,65.4539
W0926,926,94,overetch,711.4630,9.7799,123.1608,0.7294,65.4507
W0926,926,95,overetch,714.9216,9.7153,121.5266,0.7306,65.3026
W0926,926,96,overetch,715.1183,9.7601,122.8443,0.7319,65.5191
W0926,926,97,overetch,718.9282,9.7884,123.4434,0.7236,65.2026
W0926,926,98,overetch,709.3678,9.8262,123.8728,0.7285,65.7235
W0926,926,99,overetch,710.2311,9.7356,123.1110,0.7160,65.6520
W0948,948,0,stabilize,666.1658,10.2501,120.1455,0.5939,64.0577
W0948,948,1,stabilize,673.9793,10.1748,120.3340,0.5853,63.9619
W0948,948,2,stabilize,667.3239,10.1820,121.1808,0.5904,64.1773
W0948,948,3,stabilize,667.3340,10.1742,121.6237,0.5855,64.2395
W0948,948,4,stabilize,669.2455,10.1631,118.5910,0.5778,64.2028
W0948,948,5,stabilize,669.0299,10.0997,118.7530,0.5678,64.1967
W0948,948,6,stabilize,665.9649,10.1509,120.9586,0.5940,64.2043
W0948,948,7,stabilize,666.0550,10.1669,120.1339,0.5830,63.8389
W0948,948,8,stabilize,672.9762,10.2208,119.1068,0.5828,63.7641
W0948,948,9,stabilize,665.4830,10.1931,119.6056,0.5779,64.2278
W0948,948,10,stabilize,662.9625,10.2494,119.6309,0.5672,63.9309
W0948,948,11,stabilize,663.6511,10.2457,119.7082,0.5936,64.1472
W0948,948,12,stabilize,666.1633,10.1998,120.9084,0.5690,64.2226
W0948,948,13,stabilize,668.4451,10.3576,119.4701,0.5653,64.1204
W0948,948,14,stabilize,665.5583,10.1553,119.4034,0.5720,64.2973
W0948,948,15,stabilize,667.7384,10.2191,119.1350,0.5725,64.3421
W0948,948,16,stabilize,669.7866,10.1382,120.3927,0.5588,64.2237
W0948,948,17,stabilize,666.2134,10.2314,119.1344,0.5837,63.9289
W0948,948,18,stabilize,670.0511,10.1221,118.3458,0.5578,63.8375
W0948,948,19,stabilize,668.6853,10.3043,119.8128,0.5570,64.1943
W0948,948,20,main_etch,744.6887,9.7247,121.2941,1.1114,64.5890
W0948,948,21,main_etch,742.1204,9.6568,121.2803,1.1065,64.8749
W0948,948,22,main_etch,742.2449,9.7265,119.7634,1.1095,64.6969
W0948,948,23,main_etch,745.7831,9.7404,121.4242,1.1072,64.5319
W0948,948,24,main_etch,743.4863,9.7556,119.8383,1.1191,64.7215
W0948,948,25,main_etch,740.0749,9.6624,121.0364,1.1171,64.5737
W0948,948,26,main_etch,744.2408,9.6396,119.3400,1.0912,64.6488
W0948,948,27,main_etch,740.6932,9.7428,118.9506,1.0887,64.5971
W0948,948,28,main_etch,742.5612,9.8447,119.8486,1.0997,64.7140
W0948,948,29,main_etch,743.0472,9.7203,118.9181,1.0893,64.3417
W0948,948,30,main_etch,740.8107,9.7149,119.6981,1.0808,64.6645
W0948,948,31,main_etch,742.2196,9.6315,121.0709,1.0822,64.5517
W0948,948,32,main_etch,739.4003,9.6925,119.3648,1.0911,64.8093
W0948,948,33,main_etch,741.9422,9.7144,121.0130,1.0775,64.8037
W0948,948,34,main_etch,736.3393,9.7177,118.8899,1.0774,64.7287
W0948,948,35,main_etch,742.8730,9.8135,119.1228,1.0515,64.6977
W0948,948,36,main_etch,743.8483,9.6603,119.7352,1.0672,64.7265
W0948,948,37,main_etch,741.5795,9.6723,120.5942,1.0608,64.7778
W0948,948,38,main_etch,747.1268,9.7322,118.8718,1.0689,64.4944
W0948,948,39,main_etch,740.9827,9.7265,120.2582,1.0753,64.7566
W0948,948,40,main_etch,744.2181,9.7411,119.1542,1.0640,64.6660
W0948,948,41,main_etch,738.5133,9.7355,119.8731,1.0671,64.7120
W0948,948,42,main_etch,738.4317,9.7628,121.3689,1.0667,64.7386
W0948,948,43,main_etch,739.5538,9.7051,120.6125,1.0417,64.7492
W0948,948,44,main_etch,739.5033,9.7646,119.7118,1.0548,64.8607
W0948,948,45,main_etch,743.4037,9.6898,120.6869,1.0453,64.4108
W0948,948,46,main_etch,740.8264,9.7555,120.5094,1.0420,64.9464
W0948,948,47,main_etch,739.6921,9.7070,119.3665,1.0389,64.8430
W0948,948,48,main_etch,745.2553,9.7692,119.7984,1.0432,64.6141
W0948,948,49,main_etch,745.0491,9.7176,119.1162,1.0551,64.9314
W0948,948,50,main_etch,737.7519,9.7702,119.5420,1.0365,64.9017
W0948,948,51,main_etch,742.1344,9.6729,120.5985,1.0250,64.7034
W0948,948,52,main_etch,736.6809,9.6522,120.8310,1.0377,64.8625
W0948,948,53,main_etch,737.3116,9.6586,119.4051,1.0289,64.7568
W0948,948,54,main_etch,739.6933,9.7517,119.6216,1.0423,64.6853
W0948,948,55,main_etch,742.4113,9.6632,119.9838,1.0300,64.8528
W0948,948,56,main_etch,744.5540,9.7471,119.6088,1.0376,64.9014
W0948,948,57,main_etch,740.5902,9.7665,120.3541,1.0069,64.9099
W0948,948,58,main_etch,740.8540,9.7572,119.0971,1.0196,64.9196
W0948,948,59,main_etch,737.3492,9.6823,120.1835,1.0052,64.8556
W0948,948,60,main_etch,743.3593,9.5885,120.2418,1.0044,64.8532
W0948,948,61,main_etch,737.0618,9.7709,119.8664,1.0135,64.7499
W0948,948,62,main_etch,742.2416,9.7600,120.5033,1.0012,64.7778
W0948,948,63,main_etch,736.9862,9.6665,119.5380,0.9917,64.8164
W0948,948,64,main_etch,740.1650,9.7399,120.1862,0.9965,65.0303
W0948,948,65,main_etch,742.6529,9.7511,120.8831,0.9890,65.2789
W0948,948,66,main_etch,742.2691,9.7253,121.1114,0.9959,64.8305
W0948,948,67,main_etch,740.7280,9.6732,119.2532,0.9928,64.8375
W0948,948,68,main_etch,742.4379,9.6014,119.8597,0.9865,65.0629
W0948,948,69,main_etch,746.3712,9.6190,119.1343,0.9720,64.8691
W0948,948,70,main_etch,742.0158,9.7425,119.2590,0.9874,64.9917
W0948,948,71,main_etch,738.5429,9.6496,119.4245,0.9806,64.9472
W0948,948,72,main_etch,743.7667,9.6269,119.7772,0.9637,64.8856
W0948,948,73,main_etch,737.0196,9.6788,118.8920,0.9698,65.3709
W0948,948,74,main_etch,740.2549,9.6732,121.9979,0.9756,64.9200
W0948,948,75,overetch,710.1891,9.4792,121.8298,0.7582,65.2772
W0948,948,76,overetch,714.0019,9.5196,124.0432,0.7660,65.3178
W0948,948,77,overetch,709.9047,9.4869,123.5269,0.7659,65.2002
W0948,948,78,overetch,712.9250,9.4634,121.3300,0.7693,65.5731
W0948,948,79,overetch,709.1910,9.6264,123.1328,0.7373,65.5323
W0948,948,80,overetch,710.4830,9.5274,123.0659,0.7708,65.5237
W0948,948,81,overetch,711.7106,9.5196,122.6369,0.7495,65.3373
W0948,948,82,overetch,711.1721,9.5000,121.8398,0.7835,65.6259
W0948,948,83,overetch,709.3237,9.4933,121.8884,0.7424,65.3445
W0948,948,84,overetch,717.4130,9.4589,120.2954,0.7538,65.3891
W0948,948,85,overetch,707.1252,9.5116,121.5559,0.7572,65.4380
W0948,948,86,overetch,710.5171,9.5190,123.6769,0.7662,65.4500
W0948,948,87,overetch,706.9825,9.5616,122.5923,0.7459,65.7402
W0948,948,88,overetch,712.7865,9.5817,122.3813,0.7580,65.5813
W0948,948,89,overetch,713.7183,9.5025,123.3192,0.7327,65.2442
W0948,948,90,overetch,713.2248,9.6072,124.2687,0.7356,65.5342
W0948,948,91,overetch,712.1816,9.5227,122.3352,0.7377,65.5828
W0948,948,92,overetch,714.3330,9.5167,123.2503,0.7391,65.6167
W0948,948,93,overetch,710.6734,9.5035,122.6835,0.7429,65.4539
W0948,948,94,overetch,712.2274,9.5391,122.0169,0.7401,65.4507
W0948,948,95,overetch,710.8925,9.5625,122.9454,0.7315,65.3026
W0948,948,96,overetch,713.1593,9.6017,122.0640,0.7175,65.5191
W0948,948,97,overetch,710.1904,9.5071,122.6289,0.7202,65.2026
W0948,948,98,overetch,708.5537,9.4687,123.2029,0.7337,65.7235
W0948,948,99,overetch,707.9192,9.4927,121.7708,0.7322,65.6520
W1047,1047,0,stabilize,686.2889,11.1503,123.4133,0.5219,64.0577
W1047,1047,1,stabilize,680.8418,11.1026,123.1372,0.5175,63.9619
W1047,1047,2,stabilize,688.5022,11.1877,123.0524,0.5195,64.1773
W1047,1047,3,stabilize,690.5283,11.0496,122.2080,0.5282,64.2395
W1047,1047,4,stabilize,692.8721,11.1338,122.6659,0.5186,64.2028
W1047,1047,5,stabilize,692.3674,11.1659,122.1865,0.5141,64.1967
W1047,1047,6,stabilize,687.0549,11.0884,123.5872,0.5264,64.2043
W1047,1047,7,stabilize,680.4004,11.1128,124.5173,0.5278,63.8389
W1047,1047,8,stabilize,682.7456,11.0852,122.3742,0.5271,63.7641
W1047,1047,9,stabilize,687.7562,11.0915,122.6970,0.5178,64.2278
W1047,1047,10,stabilize,688.3618,11.1098,122.2099,0.5193,63.9309
W1047,1047,11,stabilize,690.7694,11.1357,123.4359,0.5312,64.1472
W1047,1047,12,stabilize,691.7912,11.1883,122.9790,0.5358,64.2226
W1047,1047,13,stabilize,687.0000,11.2013,123.7321,0.5242,64.1204
W1047,1047,14,stabilize,688.2858,11.0869,122.9078,0.5268,64.2973
W1047,1047,15,stabilize,692.6230,11.1205,123.0647,0.5205,64.3421
W1047,1047,16,stabilize,688.3527,11.1260,124.3715,0.5217,64.2237
W1047,1047,17,stabilize,691.3602,11.1050,123.8040,0.5209,63.9289
W1047,1047,18,stabilize,691.4137,11.1706,122.8590,0.5131,63.8375
W1047,1047,19,stabilize,686.8363,11.1954,124.0008,0.5269,64.1943
W1047,1047,20,main_etch,766.2365,10.5924,123.6679,0.9163,64.5890
W1047,1047,21,main_etch,768.2305,10.5615,124.2724,0.9209,64.8749
W1047,1047,22,main_etch,769.7454,10.5251,123.6265,0.9480,64.6969
W1047,1047,23,main_etch,763.9705,10.6331,123.9012,0.9162,64.5319
W1047,1047,24,main_etch,766.8961,10.5633,122.8235,0.9325,64.7215
W1047,1047,25,main_etch,763.6041,10.6302,123.7656,0.9288,64.5737
W1047,1047,26,main_etch,764.1384,10.5119,123.9882,0.9370,64.6488
W1047,1047,27,main_etch,768.6312,10.6058,123.1325,0.9511,64.5971
W1047,1047,28,main_etch,765.6070,10.4741,123.3416,0.9182,64.7140
W1047,1047,29,main_etch,767.8266,10.6261,124.3284,0.9379,64.3417
W1047,1047,30,main_etch,766.9918,10.6011,124.1010,0.9458,64.6645
W1047,1047,31,main_etch,761.0119,10.6026,123.3099,0.9239,64.5517
W1047,1047,32,main_etch,767.7288,10.6433,123.5192,0.9414,64.8093
W1047,1047,33,main_etch,763.1960,10.5863,122.8354,0.9397,64.8037
W1047,1047,34,main_etch,765.2918,10.5373,122.8265,0.9478,64.7287
W1047,1047,35,main_etch,764.5970,10.6279,123.7604,0.9466,64.6977
W1047,1047,36,main_etch,761.6850,10.6336,123.1334,0.9562,64.7265
W1047,1047,37,main_etch,764.7674,10.6457,122.6053,0.9276,64.7778
W1047,1047,38,main_etch,767.0527,10.5424,123.8823,0.9581,64.4944
W1047,1047,39,main_etch,760.9598,10.6038,122.1744,0.9406,64.7566
W1047,1047,40,main_etch,766.2453,10.4865,123.5033,0.9492,64.6660
W1047,1047,41,main_etch,767.5459,10.6235,123.9321,0.9306,64.7120
W1047,1047,42,main_etch,764.4946,10.5146,123.2637,0.9481,64.7386
W1047,1047,43,main_etch,760.5381,10.6455,123.2408,0.9392,64.7492
W1047,1047,44,main_etch,765.8399,10.6015,123.5987,0.9769,64.8607
W1047,1047,45,main_etch,760.3180,10.6936,123.6588,0.9590,64.4108
W1047,1047,46,main_etch,766.0122,10.5625,122.4959,0.9676,64.9464
W1047,1047,47,main_etch,761.7822,10.6565,123.5505,0.9644,64.8430
W1047,1047,48,main_etch,766.6053,10.6573,122.8218,0.9624,64.6141
W1047,1047,49,main_etch,765.2990,10.4335,122.0910,0.9871,64.9314
W1047,1047,50,main_etch,760.7279,10.6233,121.6957,0.9568,64.9017
W1047,1047,51,main_etch,766.1769,10.5904,124.2422,0.9784,64.7034
W1047,1047,52,main_etch,766.3527,10.6178,124.0491,0.9354,64.8625
W1047,1047,53,main_etch,763.8028,10.5824,123.0387,0.9635,64.7568
W1047,1047,54,main_etch,761.5955,10.6122,123.3971,0.9626,64.6853
W1047,1047,55,main_etch,765.2896,10.6084,124.4966,0.9593,64.8528
W1047,1047,56,main_etch,761.4276,10.6433,123.5906,0.9667,64.9014
W1047,1047,57,main_etch,763.4993,10.6364,121.5990,0.9543,64.9099
W1047,1047,58,main_etch,769.8223,10.6322,124.6664,0.9633,64.9196
W1047,1047,59,main_etch,766.6249,10.6575,122.5814,0.9769,64.8556
W1047,1047,60,main_etch,763.9786,10.6173,123.2438,0.9765,64.8532
W1047,1047,61,main_etch,763.1646,10.6437,122.6152,0.9677,64.7499
W1047,1047,62,main_etch,761.6481,10.5621,124.7209,0.9901,64.7778
W1047,1047,63,main_etch,760.7799,10.5820,122.7541,0.9773,64.8164
W1047,1047,64,main_etch,763.6436,10.5971,122.4092,0.9623,65.0303
W1047,1047,65,main_etch,768.1547,10.6077,123.1670,0.9776,65.2789
W1047,1047,66,main_etch,767.9382,10.5240,123.1166,0.9663,64.8305
W1047,1047,67,main_etch,763.6615,10.6493,123.7024,0.9582,64.8375
W1047,1047,68,main_etch,763.4622,10.6499,123.4797,0.9773,65.0629
W1047,1047,69,main_etch,767.5381,10.6145,123.9492,0.9669,64.8691
W1047,1047,70,main_etch,767.3240,10.4579,122.5317,0.9706,64.9917
W1047,1047,71,main_etch,768.1242,10.6157,124.0785,0.9877,64.9472
W1047,1047,72,main_etch,762.8714,10.6246,122.6161,0.9650,64.8856
W1047,1047,73,main_etch,766.3525,10.6076,122.0293,0.9753,65.3709
W1047,1047,74,main_etch,765.3679,10.5923,123.6972,0.9900,64.9200
W1047,1047,75,overetch,739.7392,10.4558,126.1039,0.6696,65.2772
W1047,1047,76,overetch,728.9840,10.3963,125.9624,0.6726,65.3178
W1047,1047,77,overetch,733.3826,10.4830,126.7008,0.6717,65.2002
W1047,1047,78,overetch,734.4959,10.3272,126.0798,0.6889,65.5731
W1047,1047,79,overetch,731.6208,10.4794,125.6415,0.6830,65.5323
W1047,1047,80,overetch,734.2614,10.3970,124.9083,0.6761,65.5237
W1047,1047,81,overetch,732.5255,10.2255,125.6273,0.6826,65.3373
W1047,1047,82,overetch,733.5630,10.4168,125.7722,0.6726,65.6259
